prot,lig,score
sarsA_apo,Test_790.pdb_idx_0127_shape_20250812_092156,0.92
mersA_apo,Test_917.pdb_idx_0135_shape_20250812_092041,0.19759259
sarsA_apo,Test_938.pdb_idx_0125_shape_20250812_092155,1.0
sarsA_apo,Test_943.pdb_idx_0030_shape_20250812_091848,0.7473262
sarsA_apo,Test_959.pdb_idx_0032_shape_20250812_092117,0.9375
sarsA_apo,Test_916.pdb_idx_0045_shape_20250812_091839,0.81220657
sarsA_apo,Test_825.pdb_idx_0099_shape_20250812_091932,0.8757594
mersA_apo,Test_844.pdb_idx_0115_shape_20250812_092140,0.7842893
sarsA_apo,Test_927.pdb_idx_0085_shape_20250812_092127,1.0
sarsA_apo,Test_884.pdb_idx_0043_shape_20250812_091837,0.9071537
sarsA_apo,Test_858.pdb_idx_0136_shape_20250812_091910,0.97275406
mersA_apo,Test_771.pdb_idx_0092_shape_20250812_092132,0.7813291
sarsA_apo,Test_925.pdb_idx_0051_shape_20250812_091854,0.87733334
mersA_apo,Test_962.pdb_idx_0144_shape_20250812_092157,0.53935486
sarsA_apo,Test_876.pdb_idx_0053_shape_20250812_092125,1.0
sarsA_apo,Test_928.pdb_idx_0011_shape_20250812_092112,0.96
sarsA_apo,Test_906.pdb_idx_0153_shape_20250812_091921,0.5670668
