prot,lig,score
5fxs_protein,5fxs,0.8342318
1qvt_protein,1qvt,0.992228
5e8f_protein,5e8f,0.76613784
4uff_protein,4uff,0.14265886
4p75_protein,4p75,0.918797
5btx_protein,5btx,0.0
4y62_protein,4y62,0.5032277
3e9i_protein,3e9i,0.800641
5uff_protein,5uff,0.0
5t97_protein,5t97,0.8970238
5yp6_protein,5yp6,0.6795893
1dzj_protein,1dzj,0.29537815
2wm0_protein,2wm0,0.22277361
6dj7_protein,6dj7,0.6372998
1izh_protein,1izh,0.70528054
5ubt_protein,5ubt,0.87398374
4qge_protein,4qge,0.5999407
4ael_protein,4ael,0.7710911
1qm4_protein,1qm4,0.0
1lxf_protein,1lxf,0.2986322
5lrk_protein,5lrk,0.05322924
6f29_protein,6f29,0.78466666
5he4_protein,5he4,0.9979675
5ov9_protein,5ov9,0.034980237
5mw3_protein,5mw3,0.0
2g1y_protein,2g1y,0.7677778
4uiu_protein,4uiu,0.5449015
5orr_protein,5orr,0.32367548
2w3i_protein,2w3i,0.83354646
5ta2_protein,5ta2,0.5644763
1a7t_protein,1a7t,0.63113695
5e3a_protein,5e3a,0.12962383
3k5g_protein,3k5g,0.045613423
1mzc_protein,1mzc,0.5562321
1lqd_protein,1lqd,0.74639916
1k1m_protein,1k1m,0.64739585
4zyr_protein,4zyr,0.0
1koj_protein,1koj,0.8771552
5kap_protein,5kap,0.64285713
5t3n_protein,5t3n,0.7695078
5uln_protein,5uln,0.9205044
1fig_protein,1fig,0.12998267
2w6n_protein,2w6n,0.0
1xb7_protein,1xb7,0.00031897926
4f1q_protein,4f1q,0.8310932
3e92_protein,3e92,0.9746144
1njt_protein,1njt,0.0
5cav_protein,5cav,0.63596034
5aqr_protein,5aqr,0.9926686
4lkd_protein,4lkd,0.6888454
2oax_protein,2oax,0.8988024
1x7e_protein,1x7e,0.9620419
4epy_protein,4epy,0.0
4tqn_protein,4tqn,0.9026419
6cjv_protein,6cjv,0.10979929
5anw_protein,5anw,0.44302553
5yl2_protein,5yl2,0.62156594
2byr_protein,2byr,0.17558204
4pum_protein,4pum,0.9959893
2uzj_protein,2uzj,0.84627575
3vv7_protein,3vv7,0.7434515
3aaq_protein,3aaq,0.0
2e9c_protein,2e9c,0.7350267
2x97_protein,2x97,0.7813808
3f37_protein,3f37,0.9443463
1hk3_protein,1hk3,0.0034427966
3zvy_protein,3zvy,0.541387
5hz9_protein,5hz9,0.88752455
2vsl_protein,2vsl,0.7826517
6edr_protein,6edr,0.2362532
3kyr_protein,3kyr,0.0019968052
5wg7_protein,5wg7,0.42487374
3obq_protein,3obq,0.0
6dvn_protein,6dvn,0.9120536
1x0n_protein,1x0n,0.3986895
5wbo_protein,5wbo,0.7157173
1ftl_protein,1ftl,0.9990672
4lwh_protein,4lwh,0.6771457
4az3_protein,4az3,0.29948077
2rcu_protein,2rcu,0.72258884
4kcx_protein,4kcx,0.24064328
5etv_protein,5etv,0.90419406
3zlx_protein,3zlx,0.35244924
5vgo_protein,5vgo,0.8250729
1au0_protein,1au0,0.52954376
3qpo_protein,3qpo,0.5528541
4ps1_protein,4ps1,0.6639162
4hz5_protein,4hz5,0.8002137
5ot8_protein,5ot8,0.8824168
3b2q_protein,3b2q,0.0
2oqv_protein,2oqv,0.86808753
1pxm_protein,1pxm,0.9315665
4dxj_protein,4dxj,0.84452736
2y8c_protein,2y8c,0.6828759
3f19_protein,3f19,0.93106794
2qnz_protein,2qnz,0.13639456
3ms2_protein,3ms2,0.79888886
5jf2_protein,5jf2,0.8686253
1ru2_protein,1ru2,0.87410074
2bxu_protein,2bxu,0.7520683
3ksq_protein,3ksq,0.12076476
3wym_protein,3wym,0.8465385
1ke9_protein,1ke9,0.9626391
2z9g_protein,2z9g,0.13777778
2r3i_protein,2r3i,0.875538
2ohu_protein,2ohu,0.6220736
5t4f_protein,5t4f,0.55233693
3uzj_protein,3uzj,0.8996479
3uxm_protein,3uxm,0.7441621
1sl3_protein,1sl3,0.6946565
4jik_protein,4jik,0.299639
4rlu_protein,4rlu,1.0
4ogj_protein,4ogj,0.57166666
1gzg_protein,1gzg,0.28631285
4wey_protein,4wey,0.17391305
4b9z_protein,4b9z,0.7110154
2pjt_protein,2pjt,0.23766722
1ycm_protein,1ycm,0.51754385
4b5d_protein,4b5d,0.18964647
3gl6_protein,3gl6,0.15820803
3dz4_protein,3dz4,0.75747985
6h8s_protein,6h8s,0.0
5lav_protein,5lav,0.94140625
6evo_protein,6evo,0.0024617068
5cu4_protein,5cu4,0.06849315
3pj2_protein,3pj2,0.69311196
3arq_protein,3arq,0.04111357
6c5q_protein,6c5q,0.6653598
2wmu_protein,2wmu,0.9379518
2xyd_protein,2xyd,0.59889954
6m9c_protein,6m9c,0.26505017
1g9c_protein,1g9c,0.84762394
1q1y_protein,1q1y,0.4375
5alk_protein,5alk,0.42442602
3s8n_protein,3s8n,0.7831365
5mri_protein,5mri,0.9436219
4j0z_protein,4j0z,0.9466808
1tl1_protein,1tl1,0.96617854
3s0n_protein,3s0n,0.9917127
4k64_protein,4k64,0.7031509
4rqv_protein,4rqv,0.7613255
4yz5_protein,4yz5,0.0
2xu3_protein,2xu3,0.87810946
5nve_protein,5nve,0.97562677
1mq6_protein,1mq6,0.8336275
5vgi_protein,5vgi,0.26086012
4ycv_protein,4ycv,0.9828767
3drp_protein,3drp,0.9169075
1erq_protein,1erq,0.9208401
3vjk_protein,3vjk,0.85085225
3sfc_protein,3sfc,0.73671496
5os1_protein,5os1,0.00083056476
3q44_protein,3q44,0.24791934
4ghi_protein,4ghi,0.7446742
4q4r_protein,4q4r,0.91382253
4lsj_protein,4lsj,0.045709908
2boj_protein,2boj,0.9132948
3ii5_protein,3ii5,0.5978353
2uwl_protein,2uwl,0.6318622
2ez7_protein,2ez7,0.23532495
4zb8_protein,4zb8,0.41236594
4jfj_protein,4jfj,0.70618033
6cmj_protein,6cmj,0.17496367
4nwm_protein,4nwm,0.8083487
5naw_protein,5naw,0.89260566
5j87_protein,5j87,0.72888225
5nwe_protein,5nwe,0.9584189
2ww0_protein,2ww0,0.99594593
4lyn_protein,4lyn,0.6952862
4l0l_protein,4l0l,0.5267133
1ele_protein,1ele,0.8547454
1orw_protein,1orw,0.86892796
3n2e_protein,3n2e,0.11747382
2vv9_protein,2vv9,0.6717033
3fhe_protein,3fhe,0.70898616
3wcl_protein,3wcl,0.4227707
2ewa_protein,2ewa,0.61351055
4wz8_protein,4wz8,0.76613814
3sff_protein,3sff,0.04558634
3fh5_protein,3fh5,0.8619691
2w0s_protein,2w0s,0.5815954
3zps_protein,3zps,0.7496246
4d4d_protein,4d4d,0.66341656
5iu6_protein,5iu6,0.4097363
3qxt_protein,3qxt,0.7735437
3oay_protein,3oay,0.0
5eis_protein,5eis,1.0
6ez9_protein,6ez9,0.7104946
5w44_protein,5w44,0.7022472
5ngb_protein,5ngb,0.23105022
4b0b_protein,4b0b,0.0
5oei_protein,5oei,0.99394673
4uru_protein,4uru,0.020021645
5iui_protein,5iui,0.6837315
3az8_protein,3az8,0.20501894
2g2r_protein,2g2r,0.32479143
6h3k_protein,6h3k,0.8833333
3wyx_protein,3wyx,0.7716746
5unp_protein,5unp,0.3957086
8hvp_protein,8hvp,0.36492428
3t0l_protein,3t0l,0.87592137
4cwf_protein,4cwf,0.3814725
2g6q_protein,2g6q,0.0155205345
3cho_protein,3cho,0.881338
3g08_protein,3g08,0.0
5c7a_protein,5c7a,0.96087396
5ukk_protein,5ukk,0.75797874
2j47_protein,2j47,0.9290393
1k27_protein,1k27,0.727216
2ate_protein,2ate,0.94962406
3ddp_protein,3ddp,0.8788961
2r3m_protein,2r3m,0.9476601
3l7c_protein,3l7c,1.0
2nnp_protein,2nnp,0.57351965
3sl0_protein,3sl0,0.889313
4fev_protein,4fev,0.97021276
1vfn_protein,1vfn,1.0
5mz3_protein,5mz3,0.52392805
5hgc_protein,5hgc,0.81897867
4zjw_protein,4zjw,0.18246141
1fao_protein,1fao,0.20562914
3b9g_protein,3b9g,0.94648564
4lkk_protein,4lkk,0.8752495
3l59_protein,3l59,0.5537149
5tv3_protein,5tv3,0.1813253
4yfi_protein,4yfi,0.2995365
4m8y_protein,4m8y,0.60601914
5aqf_protein,5aqf,0.9872449
5al1_protein,5al1,0.98139375
5knt_protein,5knt,0.88545454
6c7q_protein,6c7q,0.805255
2xj7_protein,2xj7,0.8323864
5isz_protein,5isz,0.0
3u4h_protein,3u4h,0.7433078
4x1f_protein,4x1f,0.33574244
4o0x_protein,4o0x,0.71153843
5vqe_protein,5vqe,0.7784974
2yj9_protein,2yj9,0.82896143
3gjq_protein,3gjq,0.6262969
1bug_protein,1bug,0.0
3lzu_protein,3lzu,0.8256579
1oyt_protein,1oyt,0.19218627
5klr_protein,5klr,0.0
4r5v_protein,4r5v,0.89800286
4qga_protein,4qga,0.6960784
2ql7_protein,2ql7,0.7663158
2kce_protein,2kce,0.5835874
3dpe_protein,3dpe,0.77272725
5ia0_protein,5ia0,0.77953213
4i06_protein,4i06,0.8436455
6dko_protein,6dko,0.9377306
4joj_protein,4joj,0.23547651
4mga_protein,4mga,0.32085562
2j7d_protein,2j7d,0.9802737
4w9x_protein,4w9x,0.8057123
3ny3_protein,3ny3,0.2978903
4ddm_protein,4ddm,0.11764706
4ret_protein,4ret,0.0
2vxa_protein,2vxa,0.026990185
1lqf_protein,1lqf,0.52188754
4zae_protein,4zae,0.4303416
2jkp_protein,2jkp,1.0
1sln_protein,1sln,0.72711444
4cwn_protein,4cwn,0.0
4zsr_protein,4zsr,0.21725146
1yvz_protein,1yvz,0.970057
4hwp_protein,4hwp,0.73990387
4xue_protein,4xue,0.015923567
4gj7_protein,4gj7,0.86014175
4afj_protein,4afj,0.80487806
1owk_protein,1owk,0.8582621
2jjk_protein,2jjk,0.5061844
3d9n_protein,3d9n,0.3674078
3fyj_protein,3fyj,0.7609439
3n2p_protein,3n2p,0.64117646
5nt4_protein,5nt4,0.929697
1aw1_protein,1aw1,0.6434949
3nmq_protein,3nmq,0.19165982
2wnl_protein,2wnl,0.23732944
3d3x_protein,3d3x,0.54554796
1yei_protein,1yei,0.8877171
5mo0_protein,5mo0,1.0
3p50_protein,3p50,0.0
1jyq_protein,1jyq,0.3821349
1u3q_protein,1u3q,0.8260684
6dq5_protein,6dq5,0.67424244
3dpf_protein,3dpf,0.79044986
2bbb_protein,2bbb,0.66801894
1rv1_protein,1rv1,0.03997779
2i4p_protein,2i4p,0.5932609
1wm1_protein,1wm1,0.1800382
2oc7_protein,2oc7,0.67650396
5alm_protein,5alm,0.4833115
5wa6_protein,5wa6,0.5006784
2w8f_protein,2w8f,0.5144231
2w67_protein,2w67,0.83970857
1hk5_protein,1hk5,0.9463277
1n3z_protein,1n3z,0.8314176
6dq6_protein,6dq6,0.7168114
6hpw_protein,6hpw,0.96542555
4crc_protein,4crc,0.8798122
5w2s_protein,5w2s,0.9314159
3f0r_protein,3f0r,0.06802244
5jiy_protein,5jiy,0.0
2ihj_protein,2ihj,0.0
3s74_protein,3s74,0.0
1xh8_protein,1xh8,0.83388984
6b1w_protein,6b1w,0.875
1ujk_protein,1ujk,0.0
5mhq_protein,5mhq,0.5360111
4n4v_protein,4n4v,0.9103053
3itu_protein,3itu,0.8919753
1ql9_protein,1ql9,0.8781579
6g36_protein,6g36,0.999031
1o2j_protein,1o2j,0.89244604
3skg_protein,3skg,0.65194213
2xp5_protein,2xp5,0.6795154
5k0c_protein,5k0c,0.8744926
1usn_protein,1usn,0.8216753
1q66_protein,1q66,0.7771509
4ehr_protein,4ehr,0.11053652
5os3_protein,5os3,0.0014591439
1c4v_protein,1c4v,0.5869565
4gg5_protein,4gg5,0.13677938
4jpx_protein,4jpx,0.9883005
4hiq_protein,4hiq,0.95197487
1uu3_protein,1uu3,0.7992126
4m48_protein,4m48,0.037893232
4oru_protein,4oru,0.0
1p10_protein,1p10,0.88335985
4dtt_protein,4dtt,0.0
4cwt_protein,4cwt,0.16072908
4xy9_protein,4xy9,0.45573357
4hvb_protein,4hvb,0.4532374
1v2h_protein,1v2h,0.6524145
3jq8_protein,3jq8,0.987013
4bvb_protein,4bvb,0.3302583
3da6_protein,3da6,0.7147651
4gz3_protein,4gz3,0.8951379
2zcr_protein,2zcr,0.41316873
3pty_protein,3pty,0.0036423842
4wcu_protein,4wcu,0.83408797
1b6h_protein,1b6h,0.80511606
3h98_protein,3h98,0.8502331
4wvt_protein,4wvt,0.47280702
4mg5_protein,4mg5,0.3522567
5fbi_protein,5fbi,0.23147093
5ml3_protein,5ml3,0.8315508
1il4_protein,1il4,1.0
5ap1_protein,5ap1,0.7676647
3p3g_protein,3p3g,0.95594126
3cda_protein,3cda,0.8065622
2xdk_protein,2xdk,0.6802469
5k5e_protein,5k5e,0.13976377
1pvn_protein,1pvn,0.0041756467
5ieg_protein,5ieg,0.8472461
5qag_protein,5qag,0.75842696
2xd6_protein,2xd6,0.91022336
3l0k_protein,3l0k,0.91738594
2vwu_protein,2vwu,0.9040373
2xhx_protein,2xhx,0.9215604
3uz5_protein,3uz5,0.91838235
3ipx_protein,3ipx,0.99530077
5f02_protein,5f02,0.7800418
4ez3_protein,4ez3,0.9410535
4a50_protein,4a50,0.88802433
5vb5_protein,5vb5,0.18053244
1ppk_protein,1ppk,0.6180061
3rbu_protein,3rbu,0.9483066
2xz5_protein,2xz5,0.8101852
3sni_protein,3sni,0.9721116
4en4_protein,4en4,0.009552042
3my5_protein,3my5,0.3653595
4q06_protein,4q06,0.3968039
3ip6_protein,3ip6,0.51956946
4o28_protein,4o28,0.89768976
5he0_protein,5he0,0.85601854
2i4w_protein,2i4w,0.81912094
2qhm_protein,2qhm,0.3949802
186l_protein,186l,0.8567639
5cdh_protein,5cdh,0.0
6b67_protein,6b67,0.0
5fjx_protein,5fjx,0.0
4des_protein,4des,0.6605351
5loh_protein,5loh,0.682047
3spk_protein,3spk,0.4513625
3rz5_protein,3rz5,0.9680851
4n7m_protein,4n7m,0.2955368
3ah8_protein,3ah8,0.0
5ett_protein,5ett,0.53743017
5jh6_protein,5jh6,0.8968504
2rkd_protein,2rkd,0.47987014
1d4h_protein,1d4h,0.47931606
1k3t_protein,1k3t,0.0003360215
3hnz_protein,3hnz,0.90291876
4cjp_protein,4cjp,0.9511054
5ak0_protein,5ak0,0.9024841
5y0z_protein,5y0z,0.0
2oxx_protein,2oxx,0.8922976
3avz_protein,3avz,0.74285716
4wy1_protein,4wy1,0.9766515
6f28_protein,6f28,0.94934875
4gr3_protein,4gr3,0.660062
2izx_protein,2izx,0.0
3rlb_protein,3rlb,0.87030345
6cn5_protein,6cn5,0.79473203
6nao_protein,6nao,0.0
4whs_protein,4whs,1.0
4mmm_protein,4mmm,0.0
3g1d_protein,3g1d,0.17079026
2idk_protein,2idk,0.0
1uu8_protein,1uu8,0.83501345
4x49_protein,4x49,0.0
6czu_protein,6czu,0.76912045
3pjt_protein,3pjt,0.78122514
4xdo_protein,4xdo,1.0
3d50_protein,3d50,0.44690782
3kwf_protein,3kwf,0.15004472
3n5j_protein,3n5j,0.78549695
6ayo_protein,6ayo,0.8885309
4xe1_protein,4xe1,0.3089725
3mxf_protein,3mxf,0.9132124
4xyc_protein,4xyc,0.0
2h5j_protein,2h5j,0.74066293
3b67_protein,3b67,0.83348835
2gl0_protein,2gl0,0.0
4qp8_protein,4qp8,0.17531832
4kzu_protein,4kzu,1.0
5o5m_protein,5o5m,0.0
5a83_protein,5a83,0.79987454
6fmp_protein,6fmp,0.0
5nai_protein,5nai,0.93634063
4b11_protein,4b11,0.8451025
4yux_protein,4yux,0.5858925
6db3_protein,6db3,0.55050504
5vcz_protein,5vcz,0.65591156
3r5t_protein,3r5t,0.07676981
2zwz_protein,2zwz,0.99890107
5i25_protein,5i25,0.0
3g2l_protein,3g2l,0.7108434
4ts1_protein,4ts1,0.37809187
3b8z_protein,3b8z,0.37014753
6cck_protein,6cck,0.97824484
3ati_protein,3ati,0.990566
1wv7_protein,1wv7,0.7105049
6gf9_protein,6gf9,0.16038813
3po6_protein,3po6,0.55546623
3qd3_protein,3qd3,0.98004985
2r4f_protein,2r4f,0.75950783
5jah_protein,5jah,0.31596306
1akr_protein,1akr,0.88835615
5o9y_protein,5o9y,0.74288887
3h0q_protein,3h0q,0.8520241
2l8r_protein,2l8r,0.11156812
5jc1_protein,5jc1,0.8339416
4dkp_protein,4dkp,0.9153046
3t1n_protein,3t1n,0.5517529
1jqe_protein,1jqe,0.31430745
1fq6_protein,1fq6,0.69981325
5gjd_protein,5gjd,0.7009289
3g1m_protein,3g1m,0.18043478
5dk4_protein,5dk4,0.0
3ked_protein,3ked,0.61586905
2vvt_protein,2vvt,0.0
5ggn_protein,5ggn,0.8809904
3k3j_protein,3k3j,0.19930418
1u2y_protein,1u2y,0.12753223
2za0_protein,2za0,0.18189438
5kz0_protein,5kz0,0.7682361
3d3p_protein,3d3p,0.30967277
3l3l_protein,3l3l,0.9696181
1sld_protein,1sld,0.66257995
5nhh_protein,5nhh,0.9435915
5a2s_protein,5a2s,0.9114731
6gbx_protein,6gbx,0.0
1a4w_protein,1a4w,0.68860054
3ps6_protein,3ps6,0.86078715
2jbp_protein,2jbp,0.9229519
5h22_protein,5h22,0.8052126
1ii5_protein,1ii5,0.0
4gpl_protein,4gpl,0.63869864
5el2_protein,5el2,0.32991803
4x6n_protein,4x6n,0.7408981
1nlj_protein,1nlj,0.62555456
3u6a_protein,3u6a,0.79420507
1u59_protein,1u59,0.861521
6b2p_protein,6b2p,0.3291714
2q1q_protein,2q1q,0.866408
4y0a_protein,4y0a,0.8717026
3wiy_protein,3wiy,0.7237336
6er3_protein,6er3,0.0
1jak_protein,1jak,0.68579453
1zfp_protein,1zfp,0.59962606
2ay9_protein,2ay9,0.75164473
3uf9_protein,3uf9,0.0
4j1f_protein,4j1f,0.9577029
6cje_protein,6cje,0.2925603
1zom_protein,1zom,0.43485916
1ok7_protein,1ok7,0.54416025
5qcl_protein,5qcl,0.77140945
5mqt_protein,5mqt,0.60385925
2cf9_protein,2cf9,0.9599282
1m6p_protein,1m6p,0.8863636
5q0z_protein,5q0z,0.19882499
5ito_protein,5ito,0.9188693
1abf_protein,1abf,1.0
4l70_protein,4l70,0.82120645
2bjm_protein,2bjm,0.11231281
4x7j_protein,4x7j,0.2669598
1qcp_protein,1qcp,0.42367458
5ncq_protein,5ncq,0.2080592
4aze_protein,4aze,0.28390223
1fsw_protein,1fsw,0.39488018
5n9t_protein,5n9t,0.68085504
5h9s_protein,5h9s,0.13810597
4nxo_protein,4nxo,0.7873494
4g3g_protein,4g3g,0.9867647
4b7r_protein,4b7r,0.9097938
1mrs_protein,1mrs,0.046535052
4rvt_protein,4rvt,0.30893233
1rbo_protein,1rbo,0.5185086
3aid_protein,3aid,0.5111408
4y8x_protein,4y8x,0.8996927
2bmk_protein,2bmk,0.05147059
2j94_protein,2j94,0.53206867
4in9_protein,4in9,0.3854539
4xua_protein,4xua,0.88097197
1qka_protein,1qka,0.77554584
5t23_protein,5t23,0.6722155
5ou1_protein,5ou1,0.2827621
1els_protein,1els,0.72480106
3mtw_protein,3mtw,0.0
4phw_protein,4phw,0.89601225
1i9p_protein,1i9p,0.8106383
2q88_protein,2q88,0.9982719
3zeb_protein,3zeb,0.0
6cen_protein,6cen,0.0
4x6h_protein,4x6h,nan
4nrl_protein,4nrl,0.96091956
4tk4_protein,4tk4,0.0
1cpi_protein,1cpi,0.6975926
4j8b_protein,4j8b,0.6430746
4h1m_protein,4h1m,0.50611156
4x5r_protein,4x5r,0.84671533
5n24_protein,5n24,0.0
6eaa_protein,6eaa,0.9380531
4k2y_protein,4k2y,0.57453704
2zo3_protein,2zo3,0.8454158
5x4n_protein,5x4n,0.0
2hhn_protein,2hhn,0.49068868
4x2i_protein,4x2i,0.9633758
5ehn_protein,5ehn,0.4084014
6ciy_protein,6ciy,0.82844573
2vj1_protein,2vj1,0.17042756
3v4v_protein,3v4v,0.0
1f0t_protein,1f0t,0.07888744
4dsu_protein,4dsu,0.7270408
5f41_protein,5f41,0.8632979
4x6y_protein,4x6y,0.91083914
5oot_protein,5oot,0.7721046
4jsc_protein,4jsc,0.77503383
2wpb_protein,2wpb,0.32149363
4oty_protein,4oty,0.26635513
5jv0_protein,5jv0,0.06131019
1n4k_protein,1n4k,0.75159574
4npv_protein,4npv,0.8443396
6fdc_protein,6fdc,0.50320804
4d1c_protein,4d1c,0.8107667
5f1x_protein,5f1x,0.74811715
4rhu_protein,4rhu,0.19886364
4rwl_protein,4rwl,0.1152576
5t8e_protein,5t8e,0.86125886
4a7b_protein,4a7b,0.39128843
2hh5_protein,2hh5,0.5878486
4pp0_protein,4pp0,0.92774934
5l2s_protein,5l2s,0.44604003
5vcv_protein,5vcv,0.18450654
5l8o_protein,5l8o,0.15801308
2fie_protein,2fie,0.9193723
1fkn_protein,1fkn,0.10480727
1h9l_protein,1h9l,0.60016835
2xwd_protein,2xwd,0.0
5fns_protein,5fns,0.9152602
2v3d_protein,2v3d,0.49044797
4nym_protein,4nym,0.6540493
5i40_protein,5i40,0.95638627
2py4_protein,2py4,0.6902087
1xh4_protein,1xh4,0.8001679
3zt2_protein,3zt2,0.989228
4kz5_protein,4kz5,0.5244465
6eq1_protein,6eq1,0.26316363
4l10_protein,4l10,0.98883283
2vb8_protein,2vb8,0.99784946
3waw_protein,3waw,0.87113005
4p45_protein,4p45,0.69800335
3p4w_protein,3p4w,0.0
5khj_protein,5khj,0.85455763
3qxv_protein,3qxv,0.7371551
4eop_protein,4eop,0.8320802
1o3i_protein,1o3i,1.0
3ns9_protein,3ns9,0.76797944
2ha7_protein,2ha7,0.1796875
2vtq_protein,2vtq,0.82228917
3pwh_protein,3pwh,0.23696682
4fl2_protein,4fl2,0.8757327
2pyn_protein,2pyn,0.7017766
3twd_protein,3twd,0.8105545
4k5l_protein,4k5l,0.95108694
1j4r_protein,1j4r,0.5913884
6afh_protein,6afh,0.9943715
4a6v_protein,4a6v,0.65255475
6d55_protein,6d55,0.88381124
6ety_protein,6ety,0.795283
2wec_protein,2wec,0.28006682
5dt2_protein,5dt2,0.74252576
3uh4_protein,3uh4,0.9629485
5fi7_protein,5fi7,0.7148956
3ook_protein,3ook,0.98166025
1li2_protein,1li2,0.9616142
3ozs_protein,3ozs,0.89597905
2xpb_protein,2xpb,0.42951253
1vrt_protein,1vrt,0.9288585
2clx_protein,2clx,0.41219008
1aqj_protein,1aqj,0.5106707
5ohi_protein,5ohi,0.15910333
1btn_protein,1btn,0.08934426
4o97_protein,4o97,0.5808304
2qn1_protein,2qn1,0.0
4e5g_protein,4e5g,0.0
3uda_protein,3uda,0.88419116
4g0p_protein,4g0p,0.95477384
3rux_protein,3rux,0.6951584
5d6q_protein,5d6q,0.41402116
4bsq_protein,4bsq,0.90321565
3e3b_protein,3e3b,0.70696723
4c5d_protein,4c5d,0.76839375
3uod_protein,3uod,0.70584726
4ran_protein,4ran,0.5180375
6bgw_protein,6bgw,0.81956255
1ugx_protein,1ugx,0.9284274
2qk5_protein,2qk5,0.67413795
4xar_protein,4xar,0.99905485
6g07_protein,6g07,0.6137931
3r2a_protein,3r2a,0.0
4mue_protein,4mue,0.844773
4acx_protein,4acx,0.53661275
4kbi_protein,4kbi,0.0
5bw4_protein,5bw4,0.8104541
2qbu_protein,2qbu,0.18195179
3ft3_protein,3ft3,0.02158926
4y2y_protein,4y2y,0.8471074
4l7b_protein,4l7b,0.0
3v2p_protein,3v2p,0.708671
1p1n_protein,1p1n,0.9113372
1xdd_protein,1xdd,0.5576172
3p8o_protein,3p8o,0.72894734
4nmt_protein,4nmt,0.47892272
3r16_protein,3r16,0.96004844
5l8t_protein,5l8t,0.9105793
4mic_protein,4mic,0.89873415
5mqy_protein,5mqy,0.20627803
2bmz_protein,2bmz,0.05078125
3hzk_protein,3hzk,0.5014265
4rsp_protein,4rsp,0.6474455
5wik_protein,5wik,0.6567245
2zxb_protein,2zxb,0.6669355
4k3h_protein,4k3h,0.1945836
7hvp_protein,7hvp,0.590743
3vf9_protein,3vf9,0.7278157
3rxm_protein,3rxm,0.67942345
2ym5_protein,2ym5,0.7064897
2wtc_protein,2wtc,0.9390863
4g90_protein,4g90,0.9073933
2psu_protein,2psu,0.88235295
5qik_protein,5qik,0.8560427
5f0f_protein,5f0f,0.45724756
4qwu_protein,4qwu,0.8110345
1zp5_protein,1zp5,0.47725323
4urw_protein,4urw,0.0
1noj_protein,1noj,0.9930258
4k8a_protein,4k8a,0.2892473
6e0q_protein,6e0q,0.44125682
3mss_protein,3mss,0.0
4q08_protein,4q08,0.2743474
5mt4_protein,5mt4,0.2534965
5std_protein,5std,0.8852041
4kni_protein,4kni,0.6193972
1mn9_protein,1mn9,0.21474358
2q9m_protein,2q9m,0.57819384
5un1_protein,5un1,0.0
2fqo_protein,2fqo,0.8642173
1g98_protein,1g98,1.0
3k4d_protein,3k4d,0.0
3co9_protein,3co9,0.8988235
2flb_protein,2flb,0.8904255
4lm1_protein,4lm1,0.40849674
2qx0_protein,2qx0,0.0
2bak_protein,2bak,0.6081656
3pcc_protein,3pcc,1.0
4m0z_protein,4m0z,0.0326261
2zyb_protein,2zyb,0.26109058
1b8n_protein,1b8n,0.8733719
1h5u_protein,1h5u,0.86180127
2xeg_protein,2xeg,0.53016573
5wle_protein,5wle,0.0
5enf_protein,5enf,0.8645374
1qb6_protein,1qb6,0.924189
5ogl_protein,5ogl,0.0
5ads_protein,5ads,0.82213706
2hpa_protein,2hpa,0.0005694761
3k5f_protein,3k5f,0.43854168
1n0s_protein,1n0s,0.3662738
6dai_protein,6dai,0.85225445
4fht_protein,4fht,0.12395616
1nl9_protein,1nl9,0.78829116
3zo4_protein,3zo4,0.75517243
3agl_protein,3agl,0.31852198
2r3j_protein,2r3j,0.862855
2iw6_protein,2iw6,0.45176348
5ave_protein,5ave,0.71143615
6eji_protein,6eji,0.0
4xhe_protein,4xhe,0.14452091
3mke_protein,3mke,0.44011143
4ay6_protein,4ay6,0.6184104
4lrh_protein,4lrh,0.7872389
1drk_protein,1drk,0.46629694
5d3x_protein,5d3x,0.0
2gc8_protein,2gc8,0.0
5owl_protein,5owl,0.6357645
4av5_protein,4av5,0.87309647
5tqu_protein,5tqu,0.6422594
3rme_protein,3rme,0.2627688
1jys_protein,1jys,0.6270492
4wkp_protein,4wkp,0.7534965
2ptz_protein,2ptz,0.99547803
5xpn_protein,5xpn,0.71212786
1f2o_protein,1f2o,0.4272487
1o6r_protein,1o6r,0.4997809
2oph_protein,2oph,0.6484827
4py1_protein,4py1,0.26181272
1nh0_protein,1nh0,0.56002265
3mz6_protein,3mz6,0.70971304
1lpz_protein,1lpz,0.8321355
3b27_protein,3b27,0.80663615
2yaz_protein,2yaz,0.87342656
1rzx_protein,1rzx,0.6555944
4kp6_protein,4kp6,0.6329966
5aln_protein,5aln,0.013772455
4wuy_protein,4wuy,0.6210084
4css_protein,4css,0.7164587
4z1s_protein,4z1s,0.9635514
5f08_protein,5f08,0.7494299
4cg9_protein,4cg9,0.8775351
5x4p_protein,5x4p,0.9491279
5ll5_protein,5ll5,0.80730224
4bup_protein,4bup,0.5884251
5xsu_protein,5xsu,0.9213031
4k60_protein,4k60,0.4692235
2vo4_protein,2vo4,0.0
1m1b_protein,1m1b,0.13554217
3oe6_protein,3oe6,0.74745333
3hhm_protein,3hhm,0.20128824
2cn8_protein,2cn8,0.37267658
5urk_protein,5urk,0.7854793
4l1a_protein,4l1a,0.5905914
5km3_protein,5km3,0.0
3sv7_protein,3sv7,0.11757576
1hsh_protein,1hsh,0.61702126
3bym_protein,3bym,0.6965692
3vbt_protein,3vbt,0.543
1dx6_protein,1dx6,0.98937076
2vi5_protein,2vi5,0.0
2c6c_protein,2c6c,0.24398148
